id,name,iso2,iso3,flag_url,location,description,primary_category,primary_category_colour,primary_category_icon,primary_value,secondary_category,secondary_category_colour,secondary_category_icon,secondary_value,colour1,colour2,colour3,colour4,colour5,colour1_url,colour2_url,colour3_url,colour4_url,colour5_url,symbol1,symbol2,symbol3,symbol1_url,symbol2_url,symbol3_url,pattern1,pattern1_url,points
tunisia,Tunisia,TN,TUN,https://clintongreen.github.io/vexx-assets/flags/tn.png,Africa • Northern Africa,The red crescent and star represent Islam within a white disc of peace.,Population,#EFC8D7,https://clintongreen.github.io/vexx-assets/categories/population.png,12.3 million,Government,#F4D2B8,https://clintongreen.github.io/vexx-assets/categories/government.png,Republic,red,white,,,,https://clintongreen.github.io/vexx-assets/colours/red.png,https://clintongreen.github.io/vexx-assets/colours/white.png,https://clintongreen.github.io/vexx-assets/colours/blank.png,https://clintongreen.github.io/vexx-assets/colours/blank.png,https://clintongreen.github.io/vexx-assets/colours/blank.png,crescent,star,,https://clintongreen.github.io/vexx-assets/symbols/crescent.png,https://clintongreen.github.io/vexx-assets/symbols/star.png,https://clintongreen.github.io/vexx-assets/symbols/blank.png,,https://clintongreen.github.io/vexx-assets/patterns/blank.png,6
turkey,Turkey,TR,TUR,https://clintongreen.github.io/vexx-assets/flags/tr.png,Asia • Western Asia,The white crescent and star have symbolized the nation for centuries.,Government,#F4D2B8,https://clintongreen.github.io/vexx-assets/categories/government.png,Republic,Size,#E8D7B8,https://clintongreen.github.io/vexx-assets/categories/size.png,"783,562 km²",red,white,,,,https://clintongreen.github.io/vexx-assets/colours/red.png,https://clintongreen.github.io/vexx-assets/colours/white.png,https://clintongreen.github.io/vexx-assets/colours/blank.png,https://clintongreen.github.io/vexx-assets/colours/blank.png,https://clintongreen.github.io/vexx-assets/colours/blank.png,crescent,star,,https://clintongreen.github.io/vexx-assets/symbols/crescent.png,https://clintongreen.github.io/vexx-assets/symbols/star.png,https://clintongreen.github.io/vexx-assets/symbols/blank.png,,https://clintongreen.github.io/vexx-assets/patterns/blank.png,6
turkmenistan,Turkmenistan,TM,TKM,https://clintongreen.github.io/vexx-assets/flags/tm.png,Asia • Central Asia,The carpet motifs celebrate the nation's weaving traditions while the stars represent its regions.,Geography,#B7D4EA,https://clintongreen.github.io/vexx-assets/categories/geography.png,Landlocked,Language,#D8CFE8,https://clintongreen.github.io/vexx-assets/categories/language.png,Russian,red,black,yellow,white,green,https://clintongreen.github.io/vexx-assets/colours/red.png,https://clintongreen.github.io/vexx-assets/colours/black.png,https://clintongreen.github.io/vexx-assets/colours/yellow.png,https://clintongreen.github.io/vexx-assets/colours/white.png,https://clintongreen.github.io/vexx-assets/colours/green.png,,,,https://clintongreen.github.io/vexx-assets/symbols/blank.png,https://clintongreen.github.io/vexx-assets/symbols/blank.png,https://clintongreen.github.io/vexx-assets/symbols/blank.png,,https://clintongreen.github.io/vexx-assets/patterns/blank.png,7
tuvalu,Tuvalu,TV,TUV,https://clintongreen.github.io/vexx-assets/flags/tv.png,Oceania • Polynesia,The Union Jack reflects historical ties while the stars represent the nation's islands.,Language,#D8CFE8,https://clintongreen.github.io/vexx-assets/categories/language.png,English,Geography,#B7D4EA,https://clintongreen.github.io/vexx-assets/categories/geography.png,Archipelago,white,red,blue,yellow,navy,https://clintongreen.github.io/vexx-assets/colours/white.png,https://clintongreen.github.io/vexx-assets/colours/red.png,https://clintongreen.github.io/vexx-assets/colours/blue.png,https://clintongreen.github.io/vexx-assets/colours/yellow.png,https://clintongreen.github.io/vexx-assets/colours/navy.png,star,union-jack,,https://clintongreen.github.io/vexx-assets/symbols/star.png,https://clintongreen.github.io/vexx-assets/symbols/union-jack.png,https://clintongreen.github.io/vexx-assets/symbols/blank.png,canton,https://clintongreen.github.io/vexx-assets/patterns/canton.png,10
uganda,Uganda,UG,UGA,https://clintongreen.github.io/vexx-assets/flags/ug.png,Africa • Eastern Africa,"The grey crowned crane symbolizes elegance, peace and national identity.",Size,#E8D7B8,https://clintongreen.github.io/vexx-assets/categories/size.png,"241,550 km²",Population,#EFC8D7,https://clintongreen.github.io/vexx-assets/categories/population.png,50 million,black,red,white,yellow,,https://clintongreen.github.io/vexx-assets/colours/black.png,https://clintongreen.github.io/vexx-assets/colours/red.png,https://clintongreen.github.io/vexx-assets/colours/white.png,https://clintongreen.github.io/vexx-assets/colours/yellow.png,https://clintongreen.github.io/vexx-assets/colours/blank.png,,,,https://clintongreen.github.io/vexx-assets/symbols/blank.png,https://clintongreen.github.io/vexx-assets/symbols/blank.png,https://clintongreen.github.io/vexx-assets/symbols/blank.png,,https://clintongreen.github.io/vexx-assets/patterns/blank.png,6
ukraine,Ukraine,UA,UKR,https://clintongreen.github.io/vexx-assets/flags/ua.png,Europe • Eastern Europe,The blue and yellow bicolour represents clear skies above golden wheat fields.,Population,#EFC8D7,https://clintongreen.github.io/vexx-assets/categories/population.png,37.9 million,Government,#F4D2B8,https://clintongreen.github.io/vexx-assets/categories/government.png,Republic,navy,,,,,https://clintongreen.github.io/vexx-assets/colours/navy.png,https://clintongreen.github.io/vexx-assets/colours/blank.png,https://clintongreen.github.io/vexx-assets/colours/blank.png,https://clintongreen.github.io/vexx-assets/colours/blank.png,https://clintongreen.github.io/vexx-assets/colours/blank.png,,,,https://clintongreen.github.io/vexx-assets/symbols/blank.png,https://clintongreen.github.io/vexx-assets/symbols/blank.png,https://clintongreen.github.io/vexx-assets/symbols/blank.png,,https://clintongreen.github.io/vexx-assets/patterns/blank.png,3
united-arab-emirates,United Arab Emirates,AE,ARE,https://clintongreen.github.io/vexx-assets/flags/ae.png,Asia • Western Asia,The Pan-Arab colours symbolize Arab unity and shared heritage.,Government,#F4D2B8,https://clintongreen.github.io/vexx-assets/categories/government.png,Federal monarchy,Size,#E8D7B8,https://clintongreen.github.io/vexx-assets/categories/size.png,"83,600 km²",green,white,black,red,,https://clintongreen.github.io/vexx-assets/colours/green.png,https://clintongreen.github.io/vexx-assets/colours/white.png,https://clintongreen.github.io/vexx-assets/colours/black.png,https://clintongreen.github.io/vexx-assets/colours/red.png,https://clintongreen.github.io/vexx-assets/colours/blank.png,,,,https://clintongreen.github.io/vexx-assets/symbols/blank.png,https://clintongreen.github.io/vexx-assets/symbols/blank.png,https://clintongreen.github.io/vexx-assets/symbols/blank.png,,https://clintongreen.github.io/vexx-assets/patterns/blank.png,6
united-kingdom,United Kingdom,GB,GBR,https://clintongreen.github.io/vexx-assets/flags/gb.png,Europe • Northern Europe,"The Union Jack combines the crosses of the patron saints of England, Scotland and Ireland.",Geography,#B7D4EA,https://clintongreen.github.io/vexx-assets/categories/geography.png,Coastal,Language,#D8CFE8,https://clintongreen.github.io/vexx-assets/categories/language.png,English,white,red,navy,,,https://clintongreen.github.io/vexx-assets/colours/white.png,https://clintongreen.github.io/vexx-assets/colours/red.png,https://clintongreen.github.io/vexx-assets/colours/navy.png,https://clintongreen.github.io/vexx-assets/colours/blank.png,https://clintongreen.github.io/vexx-assets/colours/blank.png,union-jack,,,https://clintongreen.github.io/vexx-assets/symbols/union-jack.png,https://clintongreen.github.io/vexx-assets/symbols/blank.png,https://clintongreen.github.io/vexx-assets/symbols/blank.png,,https://clintongreen.github.io/vexx-assets/patterns/blank.png,6
united-states,United States,US,USA,https://clintongreen.github.io/vexx-assets/flags/us.png,North America • North America,The stars represent the states while the stripes honour the original thirteen colonies.,Language,#D8CFE8,https://clintongreen.github.io/vexx-assets/categories/language.png,English,Geography,#B7D4EA,https://clintongreen.github.io/vexx-assets/categories/geography.png,Coastal,white,red,navy,,,https://clintongreen.github.io/vexx-assets/colours/white.png,https://clintongreen.github.io/vexx-assets/colours/red.png,https://clintongreen.github.io/vexx-assets/colours/navy.png,https://clintongreen.github.io/vexx-assets/colours/blank.png,https://clintongreen.github.io/vexx-assets/colours/blank.png,,,,https://clintongreen.github.io/vexx-assets/symbols/blank.png,https://clintongreen.github.io/vexx-assets/symbols/blank.png,https://clintongreen.github.io/vexx-assets/symbols/blank.png,canton,https://clintongreen.github.io/vexx-assets/patterns/canton.png,6
uruguay,Uruguay,UY,URY,https://clintongreen.github.io/vexx-assets/flags/uy.png,South America • South America,The Sun of May symbolizes freedom and independence.,Size,#E8D7B8,https://clintongreen.github.io/vexx-assets/categories/size.png,"181,034 km²",Population,#EFC8D7,https://clintongreen.github.io/vexx-assets/categories/population.png,3.4 million,white,navy,yellow,black,,https://clintongreen.github.io/vexx-assets/colours/white.png,https://clintongreen.github.io/vexx-assets/colours/navy.png,https://clintongreen.github.io/vexx-assets/colours/yellow.png,https://clintongreen.github.io/vexx-assets/colours/black.png,https://clintongreen.github.io/vexx-assets/colours/blank.png,sun,,,https://clintongreen.github.io/vexx-assets/symbols/sun.png,https://clintongreen.github.io/vexx-assets/symbols/blank.png,https://clintongreen.github.io/vexx-assets/symbols/blank.png,,https://clintongreen.github.io/vexx-assets/patterns/blank.png,7
uzbekistan,Uzbekistan,UZ,UZB,https://clintongreen.github.io/vexx-assets/flags/uz.png,Asia • Central Asia,The crescent represents a new beginning while the stars symbolize historical traditions.,Population,#EFC8D7,https://clintongreen.github.io/vexx-assets/categories/population.png,36.4 million,Government,#F4D2B8,https://clintongreen.github.io/vexx-assets/categories/government.png,Republic,white,blue,green,red,,https://clintongreen.github.io/vexx-assets/colours/white.png,https://clintongreen.github.io/vexx-assets/colours/blue.png,https://clintongreen.github.io/vexx-assets/colours/green.png,https://clintongreen.github.io/vexx-assets/colours/red.png,https://clintongreen.github.io/vexx-assets/colours/blank.png,star,,,https://clintongreen.github.io/vexx-assets/symbols/star.png,https://clintongreen.github.io/vexx-assets/symbols/blank.png,https://clintongreen.github.io/vexx-assets/symbols/blank.png,,https://clintongreen.github.io/vexx-assets/patterns/blank.png,7
vanuatu,Vanuatu,VU,VUT,https://clintongreen.github.io/vexx-assets/flags/vu.png,Oceania • Melanesia,The Y-shaped design represents the nation's islands while the boar's tusk symbolizes prosperity.,Government,#F4D2B8,https://clintongreen.github.io/vexx-assets/categories/government.png,Republic,Size,#E8D7B8,https://clintongreen.github.io/vexx-assets/categories/size.png,"12,189 km²",yellow,green,red,black,,https://clintongreen.github.io/vexx-assets/colours/yellow.png,https://clintongreen.github.io/vexx-assets/colours/green.png,https://clintongreen.github.io/vexx-assets/colours/red.png,https://clintongreen.github.io/vexx-assets/colours/black.png,https://clintongreen.github.io/vexx-assets/colours/blank.png,,,,https://clintongreen.github.io/vexx-assets/symbols/blank.png,https://clintongreen.github.io/vexx-assets/symbols/blank.png,https://clintongreen.github.io/vexx-assets/symbols/blank.png,chevron,https://clintongreen.github.io/vexx-assets/patterns/chevron.png,7
venezuela,Venezuela,VE,VEN,https://clintongreen.github.io/vexx-assets/flags/ve.png,South America • South America,The eight stars represent the historic provinces that supported independence.,Geography,#B7D4EA,https://clintongreen.github.io/vexx-assets/categories/geography.png,Coastal,Language,#D8CFE8,https://clintongreen.github.io/vexx-assets/categories/language.png,Spanish,white,red,navy,yellow,,https://clintongreen.github.io/vexx-assets/colours/white.png,https://clintongreen.github.io/vexx-assets/colours/red.png,https://clintongreen.github.io/vexx-assets/colours/navy.png,https://clintongreen.github.io/vexx-assets/colours/yellow.png,https://clintongreen.github.io/vexx-assets/colours/blank.png,,,,https://clintongreen.github.io/vexx-assets/symbols/blank.png,https://clintongreen.github.io/vexx-assets/symbols/blank.png,https://clintongreen.github.io/vexx-assets/symbols/blank.png,,https://clintongreen.github.io/vexx-assets/patterns/blank.png,6
vietnam,Vietnam,VN,VNM,https://clintongreen.github.io/vexx-assets/flags/vn.png,Asia • South-Eastern Asia,The gold star represents the unity of the people on a red field.,Language,#D8CFE8,https://clintongreen.github.io/vexx-assets/categories/language.png,Vietnamese,Geography,#B7D4EA,https://clintongreen.github.io/vexx-assets/categories/geography.png,Coastal,red,yellow,,,,https://clintongreen.github.io/vexx-assets/colours/red.png,https://clintongreen.github.io/vexx-assets/colours/yellow.png,https://clintongreen.github.io/vexx-assets/colours/blank.png,https://clintongreen.github.io/vexx-assets/colours/blank.png,https://clintongreen.github.io/vexx-assets/colours/blank.png,star,,,https://clintongreen.github.io/vexx-assets/symbols/star.png,https://clintongreen.github.io/vexx-assets/symbols/blank.png,https://clintongreen.github.io/vexx-assets/symbols/blank.png,,https://clintongreen.github.io/vexx-assets/patterns/blank.png,5
yemen,Yemen,YE,YEM,https://clintongreen.github.io/vexx-assets/flags/ye.png,Asia • Western Asia,"The red, white and black tricolour reflects Arab unity and national heritage.",Size,#E8D7B8,https://clintongreen.github.io/vexx-assets/categories/size.png,"527,968 km²",Population,#EFC8D7,https://clintongreen.github.io/vexx-assets/categories/population.png,40.6 million,white,red,black,,,https://clintongreen.github.io/vexx-assets/colours/white.png,https://clintongreen.github.io/vexx-assets/colours/red.png,https://clintongreen.github.io/vexx-assets/colours/black.png,https://clintongreen.github.io/vexx-assets/colours/blank.png,https://clintongreen.github.io/vexx-assets/colours/blank.png,,,,https://clintongreen.github.io/vexx-assets/symbols/blank.png,https://clintongreen.github.io/vexx-assets/symbols/blank.png,https://clintongreen.github.io/vexx-assets/symbols/blank.png,horizontal-triband,https://clintongreen.github.io/vexx-assets/patterns/horizontal-triband.png,6
